3506.45765	1.22268
3504.52891	1.22878
3502.60017	1.23743
3500.67142	1.24533
3498.74268	1.25090
3496.81393	1.25650
3494.88519	1.26314
3492.95644	1.26905
3491.02770	1.27410
3489.09895	1.27958
3487.17021	1.28534
3485.24146	1.29034
3483.31272	1.29492
3481.38398	1.30086
3479.45523	1.30651
3477.52649	1.31060
3475.59774	1.31474
3473.66900	1.31939
3471.74025	1.32365
3469.81151	1.32713
3467.88276	1.33091
3465.95402	1.33476
3464.02527	1.33823
3462.09653	1.34160
3460.16778	1.34489
3458.23904	1.34796
3456.31030	1.35083
3454.38155	1.35378
3452.45281	1.35609
3450.52406	1.35752
3448.59532	1.35933
3446.66657	1.36282
3444.73783	1.36622
3442.80908	1.36811
3440.88034	1.36969
3438.95159	1.37097
3437.02285	1.37218
3435.09411	1.37332
3433.16536	1.37434
3431.23662	1.37560
3429.30787	1.37677
3427.37913	1.37762
3425.45038	1.37780
3423.52164	1.37772
3421.59289	1.37823
3419.66415	1.37929
3417.73540	1.37971
3415.80666	1.37941
3413.87791	1.37924
3411.94917	1.37892
3410.02043	1.37842
3408.09168	1.37782
3406.16294	1.37718
3404.23419	1.37647
3402.30545	1.37554
3400.37670	1.37454
3398.44796	1.37353
3396.51921	1.37257
3394.59047	1.37139
3392.66172	1.37035
3390.73298	1.36923
3388.80424	1.36753
3386.87549	1.36583
3384.94675	1.36447
3383.01800	1.36330
3381.08926	1.36172
3379.16051	1.35976
3377.23177	1.35775
3375.30302	1.35573
3373.37428	1.35376
3371.44553	1.35166
3369.51679	1.34935
3367.58804	1.34695
3365.65930	1.34482
3363.73056	1.34289
3361.80181	1.34084
3359.87307	1.33856
3357.94432	1.33607
3356.01558	1.33366
3354.08683	1.33123
3352.15809	1.32868
3350.22934	1.32601
3348.30060	1.32324
3346.37185	1.32041
3344.44311	1.31757
3342.51437	1.31491
3340.58562	1.31226
3338.65688	1.30949
3336.72813	1.30684
3334.79939	1.30446
3332.87064	1.30203
3330.94190	1.29942
3329.01315	1.29682
3327.08441	1.29434
3325.15566	1.29194
3323.22692	1.28954
3321.29817	1.28727
3319.36943	1.28521
3317.44069	1.28326
3315.51194	1.28139
3313.58320	1.27965
3311.65445	1.27810
3309.72571	1.27670
3307.79696	1.27545
3305.86822	1.27406
3303.93947	1.27240
3302.01073	1.27072
3300.08198	1.26923
3298.15324	1.26790
3296.22450	1.26653
3294.29575	1.26506
3292.36701	1.26365
3290.43826	1.26216
3288.50952	1.26041
3286.58077	1.25853
3284.65203	1.25668
3282.72328	1.25483
3280.79454	1.25284
3278.86579	1.25065
3276.93705	1.24843
3275.00830	1.24625
3273.07956	1.24403
3271.15082	1.24169
3269.22207	1.23921
3267.29333	1.23670
3265.36458	1.23434
3263.43584	1.23219
3261.50709	1.23014
3259.57835	1.22819
3257.64960	1.22635
3255.72086	1.22458
3253.79211	1.22277
3251.86337	1.22087
3249.93463	1.21903
3248.00588	1.21730
3246.07714	1.21556
3244.14839	1.21373
3242.21965	1.21186
3240.29090	1.21001
3238.36216	1.20824
3236.43341	1.20653
3234.50467	1.20474
3232.57592	1.20284
3230.64718	1.20080
3228.71843	1.19878
3226.78969	1.19697
3224.86095	1.19520
3222.93220	1.19334
3221.00346	1.19158
3219.07471	1.18988
3217.14597	1.18784
3215.21722	1.18564
3213.28848	1.18367
3211.35973	1.18183
3209.43099	1.18008
3207.50224	1.17838
3205.57350	1.17653
3203.64476	1.17437
3201.71601	1.17198
3199.78727	1.16961
3197.85852	1.16745
3195.92978	1.16520
3194.00103	1.16262
3192.07229	1.16000
3190.14354	1.15740
3188.21480	1.15450
3186.28605	1.15112
3184.35731	1.14748
3182.42856	1.14370
3180.49982	1.13973
3178.57108	1.13562
3176.64233	1.13137
3174.71359	1.12698
3172.78484	1.12258
3170.85610	1.11838
3168.92735	1.11445
3166.99861	1.11074
3165.06986	1.10713
3163.14112	1.10369
3161.21237	1.10047
3159.28363	1.09740
3157.35488	1.09446
3155.42614	1.09152
3153.49740	1.08841
3151.56865	1.08505
3149.63991	1.08143
3147.71116	1.07772
3145.78242	1.07404
3143.85367	1.07054
3141.92493	1.06738
3139.99618	1.06454
3138.06744	1.06187
3136.13869	1.05941
3134.20995	1.05756
3132.28121	1.05661
3130.35246	1.05638
3128.42372	1.05683
3126.49497	1.05830
3124.56623	1.06101
3122.63748	1.06499
3120.70874	1.07003
3118.77999	1.07582
3116.85125	1.08244
3114.92250	1.08986
3112.99376	1.09771
3111.06501	1.10569
3109.13627	1.11355
3107.20753	1.12081
3105.27878	1.12703
3103.35004	1.13221
3101.42129	1.13634
3099.49255	1.13876
3097.56380	1.13900
3095.63506	1.13743
3093.70631	1.13466
3091.77757	1.13133
3089.84882	1.12846
3087.92008	1.12725
3085.99134	1.12873
3084.06259	1.13337
3082.13385	1.14119
3080.20510	1.15180
3078.27636	1.16403
3076.34761	1.17639
3074.41887	1.18748
3072.49012	1.19588
3070.56138	1.20015
3068.63263	1.19949
3066.70389	1.19382
3064.77514	1.18380
3062.84640	1.17090
3060.91766	1.15659
3058.98891	1.14202
3057.06017	1.12805
3055.13142	1.11546
3053.20268	1.10533
3051.27393	1.09879
3049.34519	1.09644
3047.41644	1.09752
3045.48770	1.09957
3043.55895	1.09917
3041.63021	1.09301
3039.70147	1.07938
3037.77272	1.05917
3035.84398	1.03502
3033.91523	1.01004
3031.98649	0.98677
3030.05774	0.96688
3028.12900	0.95091
3026.20025	0.93835
3024.27151	0.92841
3022.34276	0.92051
3020.41402	0.91421
3018.48527	0.90913
3016.55653	0.90499
3014.62779	0.90156
3012.69904	0.89861
3010.77030	0.89597
3008.84155	0.89356
3006.91281	0.89140
3004.98406	0.88949
3003.05532	0.88770
3001.12657	0.88585
2999.19783	0.88389
2997.26908	0.88165
2995.34034	0.87906
2993.41160	0.87618
2991.48285	0.87301
2989.55411	0.86955
2987.62536	0.86604
2985.69662	0.86266
2983.76787	0.85950
2981.83913	0.85657
2979.91038	0.85389
2977.98164	0.85145
2976.05289	0.84937
2974.12415	0.84768
2972.19540	0.84631
2970.26666	0.84528
2968.33792	0.84464
2966.40917	0.84438
2964.48043	0.84440
2962.55168	0.84463
2960.62294	0.84503
2958.69419	0.84566
2956.76545	0.84661
2954.83670	0.84788
2952.90796	0.84935
2950.97921	0.85091
2949.05047	0.85266
2947.12173	0.85464
2945.19298	0.85656
2943.26424	0.85816
2941.33549	0.85934
2939.40675	0.86006
2937.47800	0.86026
2935.54926	0.85992
2933.62051	0.85909
2931.69177	0.85775
2929.76302	0.85581
2927.83428	0.85322
2925.90553	0.85017
2923.97679	0.84671
2922.04805	0.84283
2920.11930	0.83864
2918.19056	0.83435
2916.26181	0.83008
2914.33307	0.82594
2912.40432	0.82208
2910.47558	0.81858
2908.54683	0.81557
2906.61809	0.81320
2904.68934	0.81145
2902.76060	0.81024
2900.83186	0.80951
2898.90311	0.80926
2896.97437	0.80937
2895.04562	0.80959
2893.11688	0.80965
2891.18813	0.80942
2889.25939	0.80880
2887.33064	0.80770
2885.40190	0.80612
2883.47315	0.80415
2881.54441	0.80202
2879.61566	0.79987
2877.68692	0.79778
2875.75818	0.79584
2873.82943	0.79401
2871.90069	0.79204
2869.97194	0.78972
2868.04320	0.78707
2866.11445	0.78414
2864.18571	0.78097
2862.25696	0.77766
2860.32822	0.77424
2858.39947	0.77063
2856.47073	0.76685
2854.54199	0.76290
2852.61324	0.75877
2850.68450	0.75451
2848.75575	0.75026
2846.82701	0.74608
2844.89826	0.74207
2842.96952	0.73844
2841.04077	0.73530
2839.11203	0.73255
2837.18328	0.73004
2835.25454	0.72771
2833.32579	0.72552
2831.39705	0.72336
2829.46831	0.72122
2827.53956	0.71908
2825.61082	0.71696
2823.68207	0.71485
2821.75333	0.71276
2819.82458	0.71073
2817.89584	0.70882
2815.96709	0.70708
2814.03835	0.70557
2812.10960	0.70429
2810.18086	0.70316
2808.25212	0.70208
2806.32337	0.70098
2804.39463	0.69983
2802.46588	0.69856
2800.53714	0.69711
2798.60839	0.69538
2796.67965	0.69332
2794.75090	0.69102
2792.82216	0.68860
2790.89341	0.68621
2788.96467	0.68384
2787.03592	0.68150
2785.10718	0.67925
2783.17844	0.67715
2781.24969	0.67514
2779.32095	0.67319
2777.39220	0.67131
2775.46346	0.66950
2773.53471	0.66774
2771.60597	0.66610
2769.67722	0.66468
2767.74848	0.66350
2765.81973	0.66254
2763.89099	0.66183
2761.96225	0.66135
2760.03350	0.66099
2758.10476	0.66064
2756.17601	0.66021
2754.24727	0.65970
2752.31852	0.65910
2750.38978	0.65842
2748.46103	0.65756
2746.53229	0.65644
2744.60354	0.65509
2742.67480	0.65359
2740.74605	0.65200
2738.81731	0.65036
2736.88857	0.64861
2734.95982	0.64678
2733.03108	0.64492
2731.10233	0.64309
2729.17359	0.64129
2727.24484	0.63953
2725.31610	0.63773
2723.38735	0.63587
2721.45861	0.63397
2719.52986	0.63206
2717.60112	0.63013
2715.67238	0.62818
2713.74363	0.62620
2711.81489	0.62425
2709.88614	0.62234
2707.95740	0.62047
2706.02865	0.61868
2704.09991	0.61703
2702.17116	0.61556
2700.24242	0.61427
2698.31367	0.61311
2696.38493	0.61205
2694.45618	0.61106
2692.52744	0.61002
2690.59870	0.60893
2688.66995	0.60783
2686.74121	0.60678
2684.81246	0.60576
2682.88372	0.60478
2680.95497	0.60380
2679.02623	0.60270
2677.09748	0.60141
2675.16874	0.59999
2673.23999	0.59856
2671.31125	0.59721
2669.38251	0.59601
2667.45376	0.59501
2665.52502	0.59425
2663.59627	0.59370
2661.66753	0.59328
2659.73878	0.59296
2657.81004	0.59272
2655.88129	0.59252
2653.95255	0.59237
2652.02380	0.59224
2650.09506	0.59215
2648.16631	0.59213
2646.23757	0.59220
2644.30883	0.59238
2642.38008	0.59272
2640.45134	0.59329
2638.52259	0.59410
2636.59385	0.59512
2634.66510	0.59632
2632.73636	0.59773
2630.80761	0.59932
2628.87887	0.60103
2626.95012	0.60278
2625.02138	0.60449
2623.09264	0.60611
2621.16389	0.60761
2619.23515	0.60896
2617.30640	0.61014
2615.37766	0.61116
2613.44891	0.61203
2611.52017	0.61273
2609.59142	0.61318
2607.66268	0.61326
2605.73393	0.61292
2603.80519	0.61215
2601.87644	0.61099
2599.94770	0.60949
2598.01896	0.60773
2596.09021	0.60582
2594.16147	0.60384
2592.23272	0.60186
2590.30398	0.59994
2588.37523	0.59812
2586.44649	0.59640
2584.51774	0.59471
2582.58900	0.59301
2580.66025	0.59131
2578.73151	0.58959
2576.80277	0.58789
2574.87402	0.58618
2572.94528	0.58444
2571.01653	0.58265
2569.08779	0.58075
2567.15904	0.57868
2565.23030	0.57635
2563.30155	0.57372
2561.37281	0.57084
2559.44406	0.56781
2557.51532	0.56471
2555.58657	0.56167
2553.65783	0.55883
2551.72909	0.55629
2549.80034	0.55413
2547.87160	0.55237
2545.94285	0.55103
2544.01411	0.55012
2542.08536	0.54957
2540.15662	0.54931
2538.22787	0.54924
2536.29913	0.54932
2534.37038	0.54950
2532.44164	0.54974
2530.51289	0.54994
2528.58415	0.55011
2526.65541	0.55030
2524.72666	0.55057
2522.79792	0.55095
2520.86917	0.55142
2518.94043	0.55188
2517.01168	0.55216
2515.08294	0.55208
2513.15419	0.55148
2511.22545	0.55027
2509.29670	0.54847
2507.36796	0.54625
2505.43922	0.54392
2503.51047	0.54178
2501.58173	0.54001
2499.65298	0.53868
2497.72424	0.53780
2495.79549	0.53738
2493.86675	0.53745
2491.93800	0.53800
2490.00926	0.53904
2488.08051	0.54059
2486.15177	0.54259
2484.22302	0.54490
2482.29428	0.54730
2480.36554	0.54957
2478.43679	0.55154
2476.50805	0.55322
2474.57930	0.55472
2472.65056	0.55619
2470.72181	0.55777
2468.79307	0.55954
2466.86432	0.56151
2464.93558	0.56363
2463.00683	0.56588
2461.07809	0.56827
2459.14935	0.57079
2457.22060	0.57339
2455.29186	0.57603
2453.36311	0.57869
2451.43437	0.58135
2449.50562	0.58402
2447.57688	0.58668
2445.64813	0.58937
2443.71939	0.59205
2441.79064	0.59470
2439.86190	0.59726
2437.93315	0.59969
2436.00441	0.60190
2434.07567	0.60377
2432.14692	0.60513
2430.21818	0.60575
2428.28943	0.60545
2426.36069	0.60406
2424.43194	0.60153
2422.50320	0.59794
2420.57445	0.59353
2418.64571	0.58862
2416.71696	0.58356
2414.78822	0.57866
2412.85948	0.57417
2410.93073	0.57027
2409.00199	0.56708
2407.07324	0.56461
2405.14450	0.56285
2403.21575	0.56172
2401.28701	0.56112
2399.35826	0.56096
2397.42952	0.56114
2395.50077	0.56153
2393.57203	0.56195
2391.64328	0.56225
2389.71454	0.56221
2387.78580	0.56162
2385.85705	0.56032
2383.92831	0.55825
2381.99956	0.55549
2380.07082	0.55224
2378.14207	0.54876
2376.21333	0.54515
2374.28458	0.54136
2372.35584	0.53729
2370.42709	0.53293
2368.49835	0.52842
2366.56961	0.52400
2364.64086	0.51993
2362.71212	0.51646
2360.78337	0.51382
2358.85463	0.51233
2356.92588	0.51228
2354.99714	0.51363
2353.06839	0.51601
2351.13965	0.51859
2349.21090	0.52024
2347.28216	0.52065
2345.35341	0.52056
2343.42467	0.52104
2341.49593	0.52209
2339.56718	0.52315
2337.63844	0.52399
2335.70969	0.52451
2333.78095	0.52468
2331.85220	0.52476
2329.92346	0.52528
2327.99471	0.52634
2326.06597	0.52765
2324.13722	0.52914
2322.20848	0.53092
2320.27974	0.53296
2318.35099	0.53489
2316.42225	0.53633
2314.49350	0.53719
2312.56476	0.53760
2310.63601	0.53780
2308.70727	0.53799
2306.77852	0.53831
2304.84978	0.53877
2302.92103	0.53931
2300.99229	0.53992
2299.06354	0.54059
2297.13480	0.54128
2295.20606	0.54193
2293.27731	0.54250
2291.34857	0.54295
2289.41982	0.54326
2287.49108	0.54344
2285.56233	0.54351
2283.63359	0.54351
2281.70484	0.54346
2279.77610	0.54345
2277.84735	0.54351
2275.91861	0.54361
2273.98987	0.54373
2272.06112	0.54383
2270.13238	0.54390
2268.20363	0.54393
2266.27489	0.54391
2264.34614	0.54386
2262.41740	0.54373
2260.48865	0.54352
2258.55991	0.54327
2256.63116	0.54302
2254.70242	0.54280
2252.77367	0.54259
2250.84493	0.54241
2248.91619	0.54227
2246.98744	0.54217
2245.05870	0.54211
2243.12995	0.54210
2241.20121	0.54216
2239.27246	0.54231
2237.34372	0.54254
2235.41497	0.54282
2233.48623	0.54311
2231.55748	0.54337
2229.62874	0.54359
2227.70000	0.54374
2225.77125	0.54382
2223.84251	0.54384
2221.91376	0.54384
2219.98502	0.54384
2218.05627	0.54381
2216.12753	0.54374
2214.19878	0.54360
2212.27004	0.54340
2210.34129	0.54313
2208.41255	0.54277
2206.48380	0.54231
2204.55506	0.54181
2202.62632	0.54129
2200.69757	0.54076
2198.76883	0.54022
2196.84008	0.53975
2194.91134	0.53940
2192.98259	0.53918
2191.05385	0.53908
2189.12510	0.53906
2187.19636	0.53908
2185.26761	0.53908
2183.33887	0.53902
2181.41013	0.53889
2179.48138	0.53869
2177.55264	0.53845
2175.62389	0.53816
2173.69515	0.53778
2171.76640	0.53728
2169.83766	0.53667
2167.90891	0.53604
2165.98017	0.53544
2164.05142	0.53488
2162.12268	0.53432
2160.19393	0.53375
2158.26519	0.53321
2156.33645	0.53273
2154.40770	0.53236
2152.47896	0.53211
2150.55021	0.53199
2148.62147	0.53202
2146.69272	0.53222
2144.76398	0.53262
2142.83523	0.53320
2140.90649	0.53390
2138.97774	0.53475
2137.04900	0.53576
2135.12026	0.53693
2133.19151	0.53820
2131.26277	0.53952
2129.33402	0.54083
2127.40528	0.54213
2125.47653	0.54341
2123.54779	0.54469
2121.61904	0.54596
2119.69030	0.54722
2117.76155	0.54849
2115.83281	0.54978
2113.90406	0.55101
2111.97532	0.55215
2110.04658	0.55315
2108.11783	0.55399
2106.18909	0.55462
2104.26034	0.55505
2102.33160	0.55536
2100.40285	0.55566
2098.47411	0.55603
2096.54536	0.55655
2094.61662	0.55730
2092.68787	0.55831
2090.75913	0.55966
2088.83039	0.56141
2086.90164	0.56359
2084.97290	0.56620
2083.04415	0.56920
2081.11541	0.57250
2079.18666	0.57589
2077.25792	0.57904
2075.32917	0.58149
2073.40043	0.58277
2071.47168	0.58268
2069.54294	0.58128
2067.61419	0.57898
2065.68545	0.57638
2063.75671	0.57408
2061.82796	0.57247
2059.89922	0.57165
2057.97047	0.57167
2056.04173	0.57254
2054.11298	0.57425
2052.18424	0.57676
2050.25549	0.58002
2048.32675	0.58390
2046.39800	0.58819
2044.46926	0.59268
2042.54052	0.59730
2040.61177	0.60201
2038.68303	0.60664
2036.75428	0.61104
2034.82554	0.61512
2032.89679	0.61862
2030.96805	0.62128
2029.03930	0.62297
2027.11056	0.62360
2025.18181	0.62310
2023.25307	0.62137
2021.32432	0.61847
2019.39558	0.61453
2017.46684	0.60985
2015.53809	0.60502
2013.60935	0.60056
2011.68060	0.59657
2009.75186	0.59298
2007.82311	0.58975
2005.89437	0.58680
2003.96562	0.58405
2002.03688	0.58146
2000.10813	0.57904
1998.17939	0.57685
1996.25065	0.57494
1994.32190	0.57327
1992.39316	0.57182
1990.46441	0.57065
1988.53567	0.56974
1986.60692	0.56901
1984.67818	0.56850
1982.74943	0.56821
1980.82069	0.56815
1978.89194	0.56835
1976.96320	0.56882
1975.03445	0.56954
1973.10571	0.57043
1971.17697	0.57137
1969.24822	0.57224
1967.31948	0.57316
1965.39073	0.57404
1963.46199	0.57481
1961.53324	0.57568
1959.60450	0.57687
1957.67575	0.57844
1955.74701	0.58044
1953.81826	0.58291
1951.88952	0.58578
1949.96078	0.58904
1948.03203	0.59269
1946.10329	0.59661
1944.17454	0.60096
1942.24580	0.60610
1940.31705	0.61135
1938.38831	0.61614
1936.45956	0.62106
1934.53082	0.62624
1932.60207	0.63153
1930.67333	0.63675
1928.74458	0.64173
1926.81584	0.64618
1924.88710	0.64999
1922.95835	0.65338
1921.02961	0.65577
1919.10086	0.65690
1917.17212	0.65727
1915.24337	0.65701
1913.31463	0.65622
1911.38588	0.65522
1909.45714	0.65423
1907.52839	0.65333
1905.59965	0.65254
1903.67090	0.65193
1901.74216	0.65159
1899.81342	0.65153
1897.88467	0.65164
1895.95593	0.65194
1894.02718	0.65232
1892.09844	0.65255
1890.16969	0.65280
1888.24095	0.65327
1886.31220	0.65366
1884.38346	0.65380
1882.45471	0.65360
1880.52597	0.65289
1878.59723	0.65167
1876.66848	0.65010
1874.73974	0.64841
1872.81099	0.64684
1870.88225	0.64556
1868.95350	0.64510
1867.02476	0.64566
1865.09601	0.64655
1863.16727	0.64754
1861.23852	0.64886
1859.30978	0.65043
1857.38103	0.65204
1855.45229	0.65361
1853.52355	0.65518
1851.59480	0.65682
1849.66606	0.65861
1847.73731	0.66057
1845.80857	0.66312
1843.87982	0.66703
1841.95108	0.67099
1840.02233	0.67395
1838.09359	0.67706
1836.16484	0.68069
1834.23610	0.68406
1832.30736	0.68705
1830.37861	0.69084
1828.44987	0.69536
1826.52112	0.69923
1824.59238	0.70335
1822.66363	0.70767
1820.73489	0.71161
1818.80614	0.71585
1816.87740	0.72053
1814.94865	0.72514
1813.01991	0.72974
1811.09116	0.73519
1809.16242	0.74117
1807.23368	0.74669
1805.30493	0.75178
1803.37619	0.75692
1801.44744	0.76299
1799.51870	0.76967
1797.58995	0.77543
1795.66121	0.78015
1793.73246	0.78518
1791.80372	0.79185
1789.87497	0.79754
1787.94623	0.80090
1786.01749	0.80385
1784.08874	0.80705
1782.16000	0.80998
1780.23125	0.81287
1778.30251	0.81543
1776.37376	0.81713
1774.44502	0.81873
1772.51627	0.82166
1770.58753	0.82536
1768.65878	0.82821
1766.73004	0.83072
1764.80129	0.83290
1762.87255	0.83565
1760.94381	0.83968
1759.01506	0.84331
1757.08632	0.84704
1755.15757	0.85081
1753.22883	0.85361
1751.30008	0.85706
1749.37134	0.86252
1747.44259	0.86780
1745.51385	0.87191
1743.58510	0.87590
1741.65636	0.88036
1739.72762	0.88561
1737.79887	0.88988
1735.87013	0.89311
1733.94138	0.89973
1732.01264	0.90772
1730.08389	0.91282
1728.15515	0.91748
1726.22640	0.92199
1724.29766	0.92710
1722.36891	0.93231
1720.44017	0.93632
1718.51142	0.94163
1716.58268	0.95245
1714.65394	0.96231
1712.72519	0.96812
1710.79645	0.97304
1708.86770	0.97787
1706.93896	0.98399
1705.01021	0.99150
1703.08147	0.99691
1701.15272	1.00200
1699.22398	1.01035
1697.29523	1.01844
1695.36649	1.02652
1693.43775	1.03265
1691.50900	1.03726
1689.58026	1.04468
1687.65151	1.05322
1685.72277	1.06464
1683.79402	1.09300
1681.86528	1.12307
1679.93653	1.14503
1678.00779	1.16944
1676.07904	1.20799
1674.15030	1.26527
1672.22155	1.32287
1670.29281	1.40196
1668.36407	1.51968
1666.43532	1.60597
1664.50658	1.66806
1662.57783	1.74756
1660.64909	1.81794
1658.72034	1.84415
1656.79160	1.84487
1654.86285	1.84393
1652.93411	1.87954
1651.00536	1.89831
1649.07662	1.88236
1647.14788	1.88258
1645.21913	1.89401
1643.29039	1.88350
1641.36164	1.86513
1639.43290	1.84677
1637.50415	1.83195
1635.57541	1.82864
1633.64666	1.81815
1631.71792	1.79426
1629.78917	1.76882
1627.86043	1.74527
1625.93168	1.72331
1624.00294	1.70462
1622.07420	1.69229
1620.14545	1.68496
1618.21671	1.69405
1616.28796	1.74595
1614.35922	1.80606
1612.43047	1.83778
1610.50173	1.85973
1608.57298	1.87730
1606.64424	1.88531
1604.71549	1.88614
1602.78675	1.88630
1600.85801	1.88722
1598.92926	1.88630
1597.00052	1.88490
1595.07177	1.88611
1593.14303	1.88774
1591.21428	1.88756
1589.28554	1.88616
1587.35679	1.88336
1585.42805	1.87744
1583.49930	1.86752
1581.57056	1.85248
1579.64181	1.83162
1577.71307	1.80823
1575.78433	1.78050
1573.85558	1.74361
1571.92684	1.69763
1569.99809	1.63026
1568.06935	1.55264
1566.14060	1.48596
1564.21186	1.42449
1562.28311	1.37567
1560.35437	1.32928
1558.42562	1.25054
1556.49688	1.19648
1554.56814	1.16328
1552.63939	1.13055
1550.71065	1.09799
1548.78190	1.06729
1546.85316	1.04351
1544.92441	1.02309
